91753
46994	1198	49388
53411	1066	44984
55735	476	9082
55916	74	42617
54590	476	19874
39656	1254	12056
30264	739	37254
34103	1085	5623
50761	739	27344
43901	1254	13054
35070	144	25666
47813	1085	14371
55444	658	46295
37755	1254	4414
49295	1085	27332
52355	1192	35851
54588	1066	31681
39066	652	17748
36435	249	38414
54128	1085	4995
32373	1254	5797
39077	752	35919
35315	1066	44836
36851	1085	14422
45770	1085	10481
31151	1085	19695
39878	795	5370
58684	1066	51058
41367	476	5019
30028	1085	14751
53241	1066	57453
45620	1085	508
35101	309	38383
56495	476	24135
37985	1066	44432
34434	309	51624
31158	1085	11902
40798	1066	50719
55408	837	15655
49955	1085	14211
55236	476	11319
37080	74	51512
55891	114	21993
32071	795	24510
44576	476	28071
33073	1066	30017
30175	1066	50558
30224	1254	23447
56613	249	42451
41015	658	46940
45298	1192	47766
31589	144	23988
54348	123	21754
33257	387	51648
44994	1066	42249
44574	1254	2212
40683	476	29027
52366	1254	1132
48743	1120	22756
57730	1120	25269
51346	608	7608
48451	1066	59481
59182	1254	8730
35247	1192	29110
36626	476	27357
56974	1254	872
55959	1085	28410
45840	1254	382
34175	915	29933
56171	1254	14351
38581	1202	1464
40069	1120	59903
48891	1085	8916
33833	1254	23320
36853	144	28451
32611	1254	14214
50045	658	33633
35237	309	35603
47663	1254	16936
55089	1085	4157
47837	1085	4657
39461	1002	19313
30006	1254	21843
55414	1085	25365
58021	476	19648
32366	309	59055
31930	608	19215
42399	1066	36441
35815	1254	2763
59306	249	26975
46839	1254	12200
31598	5	38147
35050	1085	18272
56483	1066	39792
44715	141	9464
54793	1085	24146
52693	1085	4766
40402	1254	16158
54268	1066	46528
38537	1085	783
33519	1254	25402
47042	1254	783
50485	1254	24909
45697	476	2063
44272	1254	14159
46598	1085	25842
52882	1085	13448
55711	1254	14441
50080	1254	26920
30031	1254	17706
56860	1066	50220
31600	915	29772
52577	1085	2212
32499	476	4581
54829	1254	22691
37254	74	53120
47644	1085	27591
29990	1085	13918
37464	1085	1660
33083	1120	18953
57801	1085	21490
53447	1085	6067
56729	1254	2631
30104	476	4581
58711	1066	41459
50389	1066	44310
50341	1254	22067
48692	1002	5285
30287	1085	26288
37763	241	25822
38277	1066	31630
50716	1254	2063
37544	476	16598
56443	538	48763
54864	1066	59519
55007	818	37521
57082	1254	25511
48941	858	30885
36307	476	10622
34440	911	1536
46983	476	22002
56724	1254	760
51798	1254	15031
36699	1066	45584
53253	1254	12129
36345	1116	28186
34253	1066	37703
48547	476	19706
35332	309	34742
37255	1254	21080
33037	1066	35058
54699	1254	25423
48760	1066	52668
47838	988	19319
53840	1085	19874
49965	1192	49752
55635	476	9082
54832	476	1979
32678	809	53501
36534	280	283
57184	809	44825
50041	144	4740
58800	1066	41158
30272	74	31663
32922	1254	15076
50508	249	35145
30299	658	59137
48913	1254	378
47544	1085	6267
53197	1085	1332
36824	1085	11727
35272	1085	1872
48138	1085	4192
31277	739	28579
31629	1085	8867
38776	1066	35021
34906	476	23619
31816	1085	16622
36779	1066	37984
54519	1085	20490
48965	476	25523
57727	309	42690
47545	809	54027
56540	1120	15925
46885	18	11109
41495	658	39279
50872	1085	14529
38224	1085	4917
30944	1254	5314
33811	1085	18639
30741	249	33029
